panel,matrix,sample_index,feature_channel,z_score_value
Supplementary Fig. 3,Lattice config 1,66,4,1.72983269463141
Supplementary Fig. 3,Lattice config 1,67,4,1.43216152553233
Supplementary Fig. 3,Lattice config 1,68,4,1.43216152553233
Supplementary Fig. 3,Lattice config 1,69,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,70,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,71,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,72,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,73,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,74,4,-0.205029904512584
Supplementary Fig. 3,Lattice config 1,75,4,-1.09804341180981
Supplementary Fig. 3,Lattice config 1,76,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,77,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,78,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,79,4,-0.849984104227249
Supplementary Fig. 3,Lattice config 1,80,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,81,4,-0.539909969749045
Supplementary Fig. 3,Lattice config 1,82,4,-0.477895142853404
Supplementary Fig. 3,Lattice config 1,83,4,-0.0264272030531389
Supplementary Fig. 3,Lattice config 1,84,4,1.68730824190297
Supplementary Fig. 3,Lattice config 1,85,4,2.27556317131305
Supplementary Fig. 3,Lattice config 1,86,4,2.25075724055479
Supplementary Fig. 3,Lattice config 1,87,4,0.554031576690059
Supplementary Fig. 3,Lattice config 1,88,4,-0.52396329997588
Supplementary Fig. 3,Lattice config 1,89,4,-0.725954450435967
Supplementary Fig. 3,Lattice config 1,90,4,-0.676342588919454
Supplementary Fig. 3,Lattice config 1,91,4,-0.67014110622989
Supplementary Fig. 3,Lattice config 1,92,4,-0.701148519677711
Supplementary Fig. 3,Lattice config 1,93,4,-0.740838008890921
Supplementary Fig. 3,Lattice config 1,94,4,-0.50270107361166
Supplementary Fig. 3,Lattice config 1,95,4,-0.26227436010856
Supplementary Fig. 3,Lattice config 1,96,4,0.315894641410799
Supplementary Fig. 3,Lattice config 1,97,4,0.449846667505382
Supplementary Fig. 3,Lattice config 1,98,4,1.09728146029587
Supplementary Fig. 3,Lattice config 1,99,4,0.877410710393146
Supplementary Fig. 3,Lattice config 1,100,4,0.0182234723117228
Supplementary Fig. 3,Lattice config 1,101,4,-0.319518815704536
Supplementary Fig. 3,Lattice config 1,102,4,-0.638006150474876
Supplementary Fig. 3,Lattice config 1,103,4,-0.744558898504659
Supplementary Fig. 3,Lattice config 1,104,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,105,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,106,4,-0.77556631195248
Supplementary Fig. 3,Lattice config 1,107,4,-0.754576678233955
Supplementary Fig. 3,Lattice config 1,108,4,-0.562235307431475
Supplementary Fig. 3,Lattice config 1,109,4,-0.180223973754328
Supplementary Fig. 3,Lattice config 1,110,4,0.628449368964828
Supplementary Fig. 3,Lattice config 1,111,4,0.985654771883719
Supplementary Fig. 3,Lattice config 1,112,4,1.11588590836456
Supplementary Fig. 3,Lattice config 1,113,4,0.799610291196797
Supplementary Fig. 3,Lattice config 1,114,4,0.129850160723876
Supplementary Fig. 3,Lattice config 1,115,4,-0.592002424341383
Supplementary Fig. 3,Lattice config 1,116,4,-0.725954450435967
Supplementary Fig. 3,Lattice config 1,117,4,-0.837581138848121
Supplementary Fig. 3,Lattice config 1,118,4,-0.800372242710736
Supplementary Fig. 3,Lattice config 1,119,4,-0.825178173468992
Supplementary Fig. 3,Lattice config 1,120,4,-0.750760381194223
Supplementary Fig. 3,Lattice config 1,1,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,2,5,-0.046966231919262
Supplementary Fig. 3,Lattice config 1,3,5,1.40240239134796
Supplementary Fig. 3,Lattice config 1,4,5,1.47141994483687
Supplementary Fig. 3,Lattice config 1,5,5,2.20760718205197
Supplementary Fig. 3,Lattice config 1,6,5,1.14933802855527
Supplementary Fig. 3,Lattice config 1,7,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,8,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,9,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,10,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,11,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,12,5,-0.806159320297329
Supplementary Fig. 3,Lattice config 1,13,5,-0.69113006448247
Supplementary Fig. 3,Lattice config 1,14,5,-0.783153469134357
Supplementary Fig. 3,Lattice config 1,15,5,-0.681927724017282
Supplementary Fig. 3,Lattice config 1,16,5,-0.645118362156527
Supplementary Fig. 3,Lattice config 1,17,5,-0.0929779342452054
Supplementary Fig. 3,Lattice config 1,18,5,0.608700526225432
Supplementary Fig. 3,Lattice config 1,19,5,1.71298138204807
Supplementary Fig. 3,Lattice config 1,20,5,2.36864814019277
Supplementary Fig. 3,Lattice config 1,21,5,2.43766569368168
Supplementary Fig. 3,Lattice config 1,22,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,23,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,24,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,25,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,26,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,27,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,28,5,-0.967200278438131
Supplementary Fig. 3,Lattice config 1,29,5,-0.756861067805247
Supplementary Fig. 3,Lattice config 1,30,5,-0.806159320297329
Supplementary Fig. 3,Lattice config 1,31,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,32,5,-0.806159320297329
Supplementary Fig. 3,Lattice config 1,33,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,34,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,35,5,0.3901449401772
Supplementary Fig. 3,Lattice config 1,36,5,2.20103408171969
Supplementary Fig. 3,Lattice config 1,37,5,3.16235000531529
Supplementary Fig. 3,Lattice config 1,38,5,2.64471835414843
Supplementary Fig. 3,Lattice config 1,39,5,0.198429513819103
Supplementary Fig. 3,Lattice config 1,40,5,-0.668124213319498
Supplementary Fig. 3,Lattice config 1,41,5,-0.488678574248319
Supplementary Fig. 3,Lattice config 1,42,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,43,5,-0.668124213319498
Supplementary Fig. 3,Lattice config 1,44,5,-0.69113006448247
Supplementary Fig. 3,Lattice config 1,45,5,-0.776580368802079
Supplementary Fig. 3,Lattice config 1,46,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,47,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,48,5,-0.20033857300574
Supplementary Fig. 3,Lattice config 1,49,5,0.394746110409795
Supplementary Fig. 3,Lattice config 1,50,5,1.41620590204574
Supplementary Fig. 3,Lattice config 1,51,5,1.8510164890259
Supplementary Fig. 3,Lattice config 1,52,5,0.850261963436635
Supplementary Fig. 3,Lattice config 1,53,5,-0.106124134909761
Supplementary Fig. 3,Lattice config 1,54,5,-0.564597883086126
Supplementary Fig. 3,Lattice config 1,55,5,-0.564597883086126
Supplementary Fig. 3,Lattice config 1,56,5,-0.564597883086126
Supplementary Fig. 3,Lattice config 1,57,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,58,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,59,5,-0.717422465811581
Supplementary Fig. 3,Lattice config 1,60,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,61,5,-0.564597883086126
Supplementary Fig. 3,Lattice config 1,62,5,-0.461071552852753
Supplementary Fig. 3,Lattice config 1,63,5,-0.185001338897092
Supplementary Fig. 3,Lattice config 1,64,5,0.78124440994772
Supplementary Fig. 3,Lattice config 1,65,5,2.23061303321494
Supplementary Fig. 3,Lattice config 1,66,5,1.42540824251093
Supplementary Fig. 3,Lattice config 1,67,5,1.05731462390338
Supplementary Fig. 3,Lattice config 1,68,5,1.05731462390338
Supplementary Fig. 3,Lattice config 1,69,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,70,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,71,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,72,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,73,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,74,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,75,5,-0.875176873786244
Supplementary Fig. 3,Lattice config 1,76,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,77,5,-0.8291651714603
Supplementary Fig. 3,Lattice config 1,78,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,79,5,-0.8291651714603
Supplementary Fig. 3,Lattice config 1,80,5,-0.654320702621715
Supplementary Fig. 3,Lattice config 1,81,5,-0.392053999363838
Supplementary Fig. 3,Lattice config 1,82,5,-0.000954529593318576
Supplementary Fig. 3,Lattice config 1,83,5,0.822654942041069
Supplementary Fig. 3,Lattice config 1,84,5,3.18699913156133
Supplementary Fig. 3,Lattice config 1,85,5,2.60637526887681
Supplementary Fig. 3,Lattice config 1,86,5,1.14933802855527
Supplementary Fig. 3,Lattice config 1,87,5,-0.502482084946102
Supplementary Fig. 3,Lattice config 1,88,5,-0.677983863817915
Supplementary Fig. 3,Lattice config 1,89,5,-0.622112510993555
Supplementary Fig. 3,Lattice config 1,90,5,-0.576100808667612
Supplementary Fig. 3,Lattice config 1,91,5,-0.633615436575041
Supplementary Fig. 3,Lattice config 1,92,5,-0.69113006448247
Supplementary Fig. 3,Lattice config 1,93,5,-0.626713681226149
Supplementary Fig. 3,Lattice config 1,94,5,-0.484077404015725
Supplementary Fig. 3,Lattice config 1,95,5,0.0592146196021459
Supplementary Fig. 3,Lattice config 1,96,5,0.528180047155031
Supplementary Fig. 3,Lattice config 1,97,5,0.836458452738852
Supplementary Fig. 3,Lattice config 1,98,5,1.2068526564627
Supplementary Fig. 3,Lattice config 1,99,5,0.417333673369804
Supplementary Fig. 3,Lattice config 1,100,5,-0.323036445874923
Supplementary Fig. 3,Lattice config 1,101,5,-0.546016234069879
Supplementary Fig. 3,Lattice config 1,102,5,-0.599106659830584
Supplementary Fig. 3,Lattice config 1,103,5,-0.685378601691727
Supplementary Fig. 3,Lattice config 1,104,5,-0.719887378436185
Supplementary Fig. 3,Lattice config 1,105,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,106,5,-0.599106659830583
Supplementary Fig. 3,Lattice config 1,107,5,-0.535398148917739
Supplementary Fig. 3,Lattice config 1,108,5,-0.350643467270489
Supplementary Fig. 3,Lattice config 1,109,5,0.321127386688285
Supplementary Fig. 3,Lattice config 1,110,5,0.891672495529984
Supplementary Fig. 3,Lattice config 1,111,5,1.30577781646348
Supplementary Fig. 3,Lattice config 1,112,5,1.07456901227561
Supplementary Fig. 3,Lattice config 1,113,5,0.21184959366417
Supplementary Fig. 3,Lattice config 1,114,5,-0.392053999363838
Supplementary Fig. 3,Lattice config 1,115,5,-0.681927724017282
Supplementary Fig. 3,Lattice config 1,116,5,-0.668124213319498
Supplementary Fig. 3,Lattice config 1,117,5,-0.737141766808414
Supplementary Fig. 3,Lattice config 1,118,5,-0.516285595643885
Supplementary Fig. 3,Lattice config 1,119,5,-0.622112510993555
Supplementary Fig. 3,Lattice config 1,120,5,-0.645118362156527
Supplementary Fig. 3,Lattice config 1,1,6,-0.313192899181003
Supplementary Fig. 3,Lattice config 1,2,6,0.590147615671867
Supplementary Fig. 3,Lattice config 1,3,6,1.87384203151542
Supplementary Fig. 3,Lattice config 1,4,6,2.11156321963459
Supplementary Fig. 3,Lattice config 1,5,6,1.87384203151542
Supplementary Fig. 3,Lattice config 1,6,6,0.590147615671867
Supplementary Fig. 3,Lattice config 1,7,6,-0.883723750667025
Supplementary Fig. 3,Lattice config 1,8,6,-0.883723750667025
Supplementary Fig. 3,Lattice config 1,9,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,10,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,11,6,-0.812407394231272
Supplementary Fig. 3,Lattice config 1,12,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,13,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,14,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,15,6,-0.769617580369821
Supplementary Fig. 3,Lattice config 1,16,6,-0.503369849676343
Supplementary Fig. 3,Lattice config 1,17,6,0.138477358245432
Supplementary Fig. 3,Lattice config 1,18,6,1.07747605131618
Supplementary Fig. 3,Lattice config 1,19,6,1.68366508102008
Supplementary Fig. 3,Lattice config 1,20,6,2.46814500181336
Supplementary Fig. 3,Lattice config 1,21,6,2.32551228894185
Supplementary Fig. 3,Lattice config 1,22,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,23,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,24,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,25,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,26,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,27,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,28,6,-0.83617951304319
Supplementary Fig. 3,Lattice config 1,29,6,-0.842971546989452
Supplementary Fig. 3,Lattice config 1,30,6,-0.955040107102778
Supplementary Fig. 3,Lattice config 1,31,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,32,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,33,6,-0.541405239775411
Supplementary Fig. 3,Lattice config 1,34,6,-0.0992438298737438
Supplementary Fig. 3,Lattice config 1,35,6,0.75655244735529
Supplementary Fig. 3,Lattice config 1,36,6,2.53946135824911
Supplementary Fig. 3,Lattice config 1,37,6,2.93170131864575
Supplementary Fig. 3,Lattice config 1,38,6,1.71932325923795
Supplementary Fig. 3,Lattice config 1,39,6,-0.0913197902697713
Supplementary Fig. 3,Lattice config 1,40,6,-0.544971057597199
Supplementary Fig. 3,Lattice config 1,41,6,-0.142033643735195
Supplementary Fig. 3,Lattice config 1,42,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,43,6,-0.63411650314189
Supplementary Fig. 3,Lattice config 1,44,6,-0.646002562547849
Supplementary Fig. 3,Lattice config 1,45,6,-0.67996273227916
Supplementary Fig. 3,Lattice config 1,46,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,47,6,-0.408281374428673
Supplementary Fig. 3,Lattice config 1,48,6,0.114705239433514
Supplementary Fig. 3,Lattice config 1,49,6,0.913448431513946
Supplementary Fig. 3,Lattice config 1,50,6,1.51250582557427
Supplementary Fig. 3,Lattice config 1,51,6,1.89761415032734
Supplementary Fig. 3,Lattice config 1,52,6,0.506945199830155
Supplementary Fig. 3,Lattice config 1,53,6,-0.313192899181002
Supplementary Fig. 3,Lattice config 1,54,6,-0.455825612052508
Supplementary Fig. 3,Lattice config 1,55,6,-0.455825612052508
Supplementary Fig. 3,Lattice config 1,56,6,-0.455825612052508
Supplementary Fig. 3,Lattice config 1,57,6,-0.693546800171684
Supplementary Fig. 3,Lattice config 1,58,6,-0.550914087300179
Supplementary Fig. 3,Lattice config 1,59,6,-0.700338834117946
Supplementary Fig. 3,Lattice config 1,60,6,-0.717318918983602
Supplementary Fig. 3,Lattice config 1,61,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,62,6,-0.313192899181002
Supplementary Fig. 3,Lattice config 1,63,6,-0.170560186309497
Supplementary Fig. 3,Lattice config 1,64,6,0.399970665176526
Supplementary Fig. 3,Lattice config 1,65,6,2.53946135824911
Supplementary Fig. 3,Lattice config 1,66,6,1.39839965527707
Supplementary Fig. 3,Lattice config 1,67,6,0.970501516662549
Supplementary Fig. 3,Lattice config 1,68,6,0.970501516662549
Supplementary Fig. 3,Lattice config 1,69,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,70,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,71,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,72,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,73,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,74,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,75,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,76,6,-0.741091037795519
Supplementary Fig. 3,Lattice config 1,77,6,-0.883723750667025
Supplementary Fig. 3,Lattice config 1,78,6,-0.812407394231272
Supplementary Fig. 3,Lattice config 1,79,6,-0.883723750667025
Supplementary Fig. 3,Lattice config 1,80,6,-0.626984867498315
Supplementary Fig. 3,Lattice config 1,81,6,-0.527141968488261
Supplementary Fig. 3,Lattice config 1,82,6,-0.0992438298737438
Supplementary Fig. 3,Lattice config 1,83,6,1.25576694240556
Supplementary Fig. 3,Lattice config 1,84,6,3.08961610789635
Supplementary Fig. 3,Lattice config 1,85,6,1.9372343483472
Supplementary Fig. 3,Lattice config 1,86,6,0.590147615671867
Supplementary Fig. 3,Lattice config 1,87,6,-0.427299069478207
Supplementary Fig. 3,Lattice config 1,88,6,-0.394697306536149
Supplementary Fig. 3,Lattice config 1,89,6,-0.408281374428673
Supplementary Fig. 3,Lattice config 1,90,6,-0.479597730864426
Supplementary Fig. 3,Lattice config 1,91,6,-0.580629235815076
Supplementary Fig. 3,Lattice config 1,92,6,-0.614306404131959
Supplementary Fig. 3,Lattice config 1,93,6,-0.541405239775411
Supplementary Fig. 3,Lattice config 1,94,6,-0.265648661557167
Supplementary Fig. 3,Lattice config 1,95,6,0.31219668802483
Supplementary Fig. 3,Lattice config 1,96,6,0.780324566167208
Supplementary Fig. 3,Lattice config 1,97,6,0.899185160226796
Supplementary Fig. 3,Lattice config 1,98,6,1.0418178730983
Supplementary Fig. 3,Lattice config 1,99,6,0.244371342043974
Supplementary Fig. 3,Lattice config 1,100,6,-0.384509255616755
Supplementary Fig. 3,Lattice config 1,101,6,-0.488740853484394
Supplementary Fig. 3,Lattice config 1,102,6,-0.61142493518506
Supplementary Fig. 3,Lattice config 1,103,6,-0.687603770468705
Supplementary Fig. 3,Lattice config 1,104,6,-0.723261948686581
Supplementary Fig. 3,Lattice config 1,105,6,-0.705432859577643
Supplementary Fig. 3,Lattice config 1,106,6,-0.646002562547849
Supplementary Fig. 3,Lattice config 1,107,6,-0.554571336348166
Supplementary Fig. 3,Lattice config 1,108,6,-0.313192899181002
Supplementary Fig. 3,Lattice config 1,109,6,0.590147615671867
Supplementary Fig. 3,Lattice config 1,110,6,1.36987311270276
Supplementary Fig. 3,Lattice config 1,111,6,1.48397928299997
Supplementary Fig. 3,Lattice config 1,112,6,1.00615969488043
Supplementary Fig. 3,Lattice config 1,113,6,0.186021595869268
Supplementary Fig. 3,Lattice config 1,114,6,-0.43799652294357
Supplementary Fig. 3,Lattice config 1,115,6,-0.626984867498315
Supplementary Fig. 3,Lattice config 1,116,6,-0.455825612052508
Supplementary Fig. 3,Lattice config 1,117,6,-0.598458324924014
Supplementary Fig. 3,Lattice config 1,118,6,-0.655511410072616
Supplementary Fig. 3,Lattice config 1,119,6,-0.693546800171684
Supplementary Fig. 3,Lattice config 1,120,6,-0.646002562547849
Supplementary Fig. 3,Lattice config 1,1,7,-0.294486562529397
Supplementary Fig. 3,Lattice config 1,2,7,0.684663541534226
Supplementary Fig. 3,Lattice config 1,3,7,2.71290304280888
Supplementary Fig. 3,Lattice config 1,4,7,1.61718745016625
Supplementary Fig. 3,Lattice config 1,5,7,0.684663541534226
Supplementary Fig. 3,Lattice config 1,6,7,-0.387738953392599
Supplementary Fig. 3,Lattice config 1,7,7,-0.760748516845408
Supplementary Fig. 3,Lattice config 1,8,7,-0.760748516845408
Supplementary Fig. 3,Lattice config 1,9,7,0.0785230009234119
Supplementary Fig. 3,Lattice config 1,10,7,-0.201234171666195
Supplementary Fig. 3,Lattice config 1,11,7,-0.83068780999281
